segment,exposure_at_risk,rm_note,default,loan_vintage_month,borrower_id,pd_score,split,band
SME,160727.5,Borrower confirmed employment status unchanged.,0,2,6148,0.0,train,Watch
Credit Card,145066.0,Borrower confirmed employment status unchanged.,1,5,6149,19.600499375780274,train,Watch
SME,58282.5,"Business expansion noted, turnover trending up.",0,6,6150,0.9950248756218906,train,Watch
Retail Personal,196105.5,Borrower confirmed employment status unchanged.,0,8,6151,31.38093202223172,train,Elevated
Retail Personal,22604.5,Client mentioned cash flow stress and requested a payment holiday.,0,5,6152,38.450704225352105,train,Elevated
SME,241193.0,Borrower confirmed employment status unchanged.,0,8,6153,0.5107252298263534,train,Watch
SME,78173.83,Borrower confirmed employment status unchanged.,0,6,6154,31.38093202223172,train,Elevated
SME,55243.5,"Routine review call completed, no material change flagged.",0,9,6155,0.5107252298263534,train,Watch
Agri,81007.17,Standard KYC refresh completed this month.,0,7,6156,0.5107252298263534,train,Watch
Consumer Durable,48958.33,Borrower confirmed employment status unchanged.,0,2,6157,8.99581589958159,train,Watch
Consumer Durable,49364.17,Standard KYC refresh completed this month.,0,5,6158,32.454923717059636,train,Elevated
Credit Card,27264.0,Borrower confirmed employment status unchanged.,0,1,6159,4.29769392033543,train,Watch
Consumer Durable,191189.33,"RM notes new stable income source, salary credit regularized.",0,4,6160,0.0,train,Watch
Credit Card,60311.83,Standard KYC refresh completed this month.,0,9,6161,31.38093202223172,train,Elevated
Credit Card,104722.17,RM notes irregular business income and rising informal borrowing.,0,2,6162,0.9485094850948509,train,Watch
Retail Personal,63162.67,Standard KYC refresh completed this month.,0,8,6163,31.38093202223172,train,Elevated
Agri,60560.17,Borrower confirmed employment status unchanged.,0,8,6164,2.6530612244897958,train,Watch
Credit Card,143299.83,RM notes irregular business income and rising informal borrowing.,0,7,6165,88.96103896103897,train,High
Credit Card,16594.0,Standard KYC refresh completed this month.,0,9,6166,31.38093202223172,train,Elevated
Credit Card,124549.0,"Routine review call completed, no material change flagged.",0,6,6167,4.29769392033543,train,Watch
Consumer Durable,131507.67,"Routine review call completed, no material change flagged.",0,8,6168,0.1779359430604982,train,Watch
Retail Personal,26986.33,Borrower confirmed employment status unchanged.,0,9,6169,4.29769392033543,train,Watch
Retail Personal,58283.5,Borrower confirmed employment status unchanged.,0,8,6170,5.764966740576496,train,Watch
SME,86844.67,Borrower reports 1 consecutive late payments this quarter.,1,9,6171,32.454923717059636,train,Elevated
SME,97874.5,Borrower confirmed employment status unchanged.,0,5,6172,0.5107252298263534,train,Watch
SME,48476.0,Standard KYC refresh completed this month.,0,4,6173,31.38093202223172,train,Elevated
Credit Card,89499.33,"Routine review call completed, no material change flagged.",0,1,6174,4.29769392033543,train,Watch
Consumer Durable,24832.83,"RM flags declining GST turnover, down 23% over two quarters.",1,5,6175,41.544117647058826,train,Elevated
SME,150213.67,RM notes irregular business income and rising informal borrowing.,0,3,6176,31.38093202223172,train,Elevated
Retail Personal,42946.17,Borrower confirmed employment status unchanged.,0,3,6177,17.177914110429448,train,Watch
Consumer Durable,31113.17,Borrower confirmed employment status unchanged.,1,7,6178,40.44526901669759,train,Elevated
Credit Card,13037.83,"RM flags declining GST turnover, down 17% over two quarters.",1,4,6179,100.0,train,High
Credit Card,39613.5,"Business expansion noted, turnover trending up.",0,9,6180,3.5175879396984926,train,Watch
Consumer Durable,37951.5,Borrower reports 5 consecutive late payments this quarter.,0,5,6181,68.6046511627907,train,High
Retail Personal,37806.33,Repeated bounced auto-debit on the linked account this cycle.,0,7,6182,41.544117647058826,train,Elevated
Retail Personal,24653.83,Client mentioned cash flow stress and requested a payment holiday.,0,8,6183,58.06451612903227,train,Elevated
Retail Personal,109667.83,Standard KYC refresh completed this month.,1,9,6184,14.814814814814813,train,Watch
Agri,96401.83,Borrower confirmed employment status unchanged.,0,3,6185,7.322654462242566,train,Watch
SME,727585.0,"Routine review call completed, no material change flagged.",0,2,6186,2.6530612244897958,train,Watch
Retail Personal,46307.33,"RM flags declining GST turnover, down 34% over two quarters.",1,7,6187,88.96103896103897,train,High
Credit Card,73328.33,Borrower confirmed employment status unchanged.,0,5,6188,2.6530612244897958,train,Watch
Consumer Durable,15493.0,Standard KYC refresh completed this month.,0,4,6189,29.166666666666668,train,Watch
Consumer Durable,74685.33,Borrower confirmed employment status unchanged.,0,3,6190,8.99581589958159,train,Watch
Credit Card,338501.17,"Routine review call completed, no material change flagged.",0,2,6191,13.0859375,train,Watch
Agri,115929.83,"RM notes new stable income source, salary credit regularized.",0,2,6192,0.5107252298263534,train,Watch
Credit Card,21050.33,"Routine review call completed, no material change flagged.",0,5,6193,32.454923717059636,train,Elevated
SME,122744.17,"RM flags declining GST turnover, down 39% over two quarters.",1,3,6194,68.6046511627907,train,High
Retail Personal,15845.83,Borrower confirmed employment status unchanged.,0,1,6195,0.9950248756218906,train,Watch
Retail Personal,50898.83,Repeated bounced auto-debit on the linked account this cycle.,0,3,6196,31.38093202223172,train,Elevated
Agri,118216.33,Repeated bounced auto-debit on the linked account this cycle.,1,5,6197,68.6046511627907,train,High
Agri,63000.0,"RM flags declining GST turnover, down 25% over two quarters.",0,6,6198,40.44526901669759,train,Elevated
SME,108746.0,Standard KYC refresh completed this month.,0,7,6199,26.755852842809364,train,Watch
Agri,214559.67,Borrower confirmed employment status unchanged.,0,2,6200,1.1142061281337048,train,Watch
Retail Personal,56146.0,"Business expansion noted, turnover trending up.",1,7,6201,38.450704225352105,train,Elevated
Credit Card,309621.17,Standard KYC refresh completed this month.,0,5,6202,0.0,train,Watch
Credit Card,130166.5,RM notes irregular business income and rising informal borrowing.,1,9,6203,41.544117647058826,train,Elevated
Credit Card,151725.83,Client mentioned cash flow stress and requested a payment holiday.,0,1,6204,46.0,train,Elevated
Retail Personal,34083.17,Borrower confirmed employment status unchanged.,0,7,6205,32.454923717059636,train,Elevated
SME,230742.17,Borrower confirmed employment status unchanged.,0,3,6206,8.99581589958159,train,Watch
Retail Personal,72744.5,"Routine review call completed, no material change flagged.",0,8,6207,31.38093202223172,train,Elevated
Consumer Durable,24000.0,Borrower confirmed employment status unchanged.,0,1,6208,19.600499375780274,train,Watch
SME,161698.5,Borrower confirmed employment status unchanged.,0,1,6209,0.9485094850948509,train,Watch
Credit Card,53890.33,Borrower confirmed employment status unchanged.,1,9,6210,38.450704225352105,train,Elevated
Credit Card,51161.33,Borrower confirmed employment status unchanged.,0,7,6211,22.905027932960895,train,Watch
SME,228419.67,"Routine review call completed, no material change flagged.",1,4,6212,19.600499375780274,train,Watch
Agri,107488.5,Standard KYC refresh completed this month.,0,2,6213,3.5175879396984926,train,Watch
SME,115890.5,Client mentioned cash flow stress and requested a payment holiday.,0,6,6214,1.1142061281337048,train,Watch
Agri,157740.0,RM notes irregular business income and rising informal borrowing.,1,9,6215,38.450704225352105,train,Elevated
Agri,175208.83,Client cleared prior dues ahead of schedule.,0,7,6216,0.0,train,Watch
Retail Personal,34050.67,"Routine review call completed, no material change flagged.",0,2,6217,31.38093202223172,train,Elevated
SME,64772.67,"Routine review call completed, no material change flagged.",1,8,6218,31.38093202223172,train,Elevated
Credit Card,36842.0,Borrower reports 6 consecutive late payments this quarter.,1,5,6219,96.7948717948718,train,High
SME,111559.67,Borrower confirmed employment status unchanged.,0,9,6220,0.9950248756218906,train,Watch
Retail Personal,63823.0,RM notes irregular business income and rising informal borrowing.,0,8,6221,40.9967845659164,train,Elevated
Consumer Durable,173122.5,Repeated bounced auto-debit on the linked account this cycle.,0,9,6222,40.9967845659164,train,Elevated
Credit Card,42000.0,"RM flags declining GST turnover, down 19% over two quarters.",0,2,6223,38.450704225352105,train,Elevated
Credit Card,32352.17,"Routine review call completed, no material change flagged.",1,3,6224,19.600499375780274,train,Watch
Agri,81666.5,"RM flags declining GST turnover, down 43% over two quarters.",0,2,6225,38.450704225352105,train,Elevated
Retail Personal,31655.17,Borrower confirmed employment status unchanged.,0,9,6226,4.29769392033543,train,Watch
Credit Card,12116.17,Client mentioned cash flow stress and requested a payment holiday.,0,8,6227,32.454923717059636,train,Elevated
SME,246475.83,"Routine review call completed, no material change flagged.",0,9,6228,0.0,train,Watch
Retail Personal,32071.67,Borrower confirmed employment status unchanged.,0,8,6229,31.38093202223172,train,Elevated
Credit Card,171099.83,Borrower confirmed employment status unchanged.,0,7,6230,2.922374429223744,train,Watch
SME,38561.33,"RM flags declining GST turnover, down 36% over two quarters.",0,2,6231,31.38093202223172,train,Elevated
Retail Personal,46238.83,Standard KYC refresh completed this month.,1,8,6232,2.6530612244897958,train,Watch
Retail Personal,30517.5,"Routine review call completed, no material change flagged.",0,7,6233,2.922374429223744,train,Watch
Consumer Durable,51393.0,"Routine review call completed, no material change flagged.",1,5,6234,31.38093202223172,train,Elevated
Retail Personal,61065.67,RM notes irregular business income and rising informal borrowing.,1,3,6235,86.51162790697674,train,High
SME,155910.17,Standard KYC refresh completed this month.,1,3,6236,7.322654462242566,train,Watch
Credit Card,107772.67,Client mentioned cash flow stress and requested a payment holiday.,1,6,6237,96.7948717948718,train,High
Retail Personal,51899.0,Standard KYC refresh completed this month.,0,3,6238,2.6530612244897958,train,Watch
SME,319144.33,Borrower confirmed employment status unchanged.,0,1,6239,4.29769392033543,train,Watch
Credit Card,40407.17,"RM flags declining GST turnover, down 25% over two quarters.",0,9,6240,4.29769392033543,train,Watch
Retail Personal,31667.83,RM notes irregular business income and rising informal borrowing.,0,5,6241,41.544117647058826,train,Elevated
Credit Card,54092.83,"Routine review call completed, no material change flagged.",0,6,6242,2.6530612244897958,train,Watch
SME,310069.33,"Routine review call completed, no material change flagged.",0,9,6243,2.6530612244897958,train,Watch
SME,60566.83,"Business expansion noted, turnover trending up.",0,3,6244,2.922374429223744,train,Watch
SME,123081.83,Borrower confirmed employment status unchanged.,1,8,6245,2.922374429223744,train,Watch
Credit Card,24000.0,"Routine review call completed, no material change flagged.",0,1,6246,4.29769392033543,train,Watch
SME,60366.5,Borrower confirmed employment status unchanged.,0,7,6247,13.0859375,train,Watch
Agri,119691.17,Borrower confirmed employment status unchanged.,0,1,6248,0.9485094850948509,train,Watch
Retail Personal,266857.17,Standard KYC refresh completed this month.,0,7,6249,0.5107252298263534,train,Watch
Retail Personal,42522.0,Standard KYC refresh completed this month.,0,4,6250,0.9485094850948509,train,Watch
Credit Card,148877.33,"Routine review call completed, no material change flagged.",0,3,6251,0.0,train,Watch
Credit Card,46968.17,Borrower confirmed employment status unchanged.,0,8,6252,7.322654462242566,train,Watch
Agri,287208.17,"Routine review call completed, no material change flagged.",0,4,6253,2.6530612244897958,train,Watch
SME,56418.33,Standard KYC refresh completed this month.,0,5,6254,19.600499375780274,train,Watch
Retail Personal,43549.83,Repeated bounced auto-debit on the linked account this cycle.,0,1,6255,5.764966740576496,train,Watch
Retail Personal,38368.17,Client mentioned cash flow stress and requested a payment holiday.,1,5,6256,32.454923717059636,train,Elevated
Retail Personal,108000.0,Borrower reports 1 consecutive late payments this quarter.,1,9,6257,40.44526901669759,train,Elevated
Credit Card,54650.17,Borrower confirmed employment status unchanged.,0,1,6258,7.322654462242566,train,Watch
Consumer Durable,26508.67,"RM flags declining GST turnover, down 17% over two quarters.",1,4,6259,96.7948717948718,train,High
SME,63539.17,Standard KYC refresh completed this month.,0,9,6260,0.5107252298263534,train,Watch
Credit Card,74346.0,Borrower confirmed employment status unchanged.,0,2,6261,2.6530612244897958,train,Watch
SME,61665.83,"Routine review call completed, no material change flagged.",0,2,6262,2.6530612244897958,train,Watch
Credit Card,90362.17,Borrower confirmed employment status unchanged.,0,4,6263,8.99581589958159,train,Watch
Retail Personal,27619.33,Standard KYC refresh completed this month.,0,4,6264,4.29769392033543,train,Watch
Consumer Durable,68094.83,Borrower reports 2 consecutive late payments this quarter.,0,4,6265,38.450704225352105,train,Elevated
